chunk_id,document_id,section_number,section_name,content_type,token_count,cas_numbers,hazard_codes,keywords,content_preview
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S08_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,8,Tabla 1,table,230,107-87-9; 100-41-4; 110-19-0; 13463-67-7,,"0;  1800; 29; Form; 2; 100-41-4; 13463-67-7; Exposurecontrols; avenoknownexposurelimits;  10;  15;  435; 
0; theotherconstituentsh; 9; PEL,TLVorotherr | 3: ecommendedexposurelimit; inco; 107-87-9;  1;  150; Type;  13463-67; 74-98;  700; mpatiblematerials; Occupationalexposurelimits; 3 ;  1000; personal; 
2; methylisobutylketone; propane; Thefollowingconstituentsaretheon; ecommendedexposurelimit; titaniumdioxide; Totaldust; TLVorotherr; 7; 108-10; PEL;  2;  200; Contaminants; CAS67; isobutylacetate; ethylbenzene; TLVorotherr | 3: ecommendedexposurelimit; 1;  100; CAS;  107-87; seeSection; protection;  110-19; Components;  3; Atthistime; 3
; CAS74; 110-19-0; PEL | 2: 2400mg/m3
2: 1000ppm
0: ethylbenzene(CAS | 1: PEL | 2: 435mg/m3
0: 100-41-4)
2: 100ppm
0: isobutylacetate(CAS | 1: PEL | 2: 700mg/m3
0: 110-19-0)
2: 150ppm
0: methylisobutylketone | 1: PEL | 2: 410mg/m3
0: (CAS108-10-1)
2: 100ppm
0: methylpropylketone(CAS | 1: PEL | 2: 700mg/m3
0: 107-87-9)
2: 200ppm
0: propane(CAS74-98-6) | 1: PEL | 2: 1800mg/m3
2: 1000ppm
0: titaniumdioxide(CAS | 1: PEL | 2: 15mg/m3 | 3: Totaldust;  8;  100-41; lyconstituentsoftheproduct; whichhaveaPEL; acetone; Value; methylpropylketone; 1910; m3; 6; 67-64;  2400; CAS108;  410; US; OSHATableZ; 4","0: inco | 1: mpatiblematerials(seeSection | 2: 10oftheSDS).
0: 8.Exposurecontrols/personal | 1: prot..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S08_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,8,Tabla 1,table,349,107-87-9; 100-41-4; 110-19-0; 13463-67-7,,"1910 ; 0;  1800; 29; Form; 2; 100-41-4; 13463-67-7;  545;  1900; ACGIHThresholdLimitValue;  15;  10;  435; 
0;  75; 9;  590; icalHazards; 106-97; 
1; Respirablefraction; NIOSH; 107-87-9;  1;  150; Type;  13463-67;  530; PocketGuidetoChem; 74-98;  700; 3 ;  20;  1000;  5; 
2; methylisobutylketone; propane; titaniumdioxide;  125; Totaldust; 7; 108-10;  2;  500; CAS67; isobutylacetate; 8; ethylbenzene; 1;  100; s; CAS;  107-87;  110-19;  50; Components;  3; butane; TWA; Biologicallimitvalues; 3
; CAS74; 110-19-0;  100-41; n; acetone; CAS106; Value; 3;  800; methylpropylketone;  250; m3; 6; STEL;  300;  205; 67-64; CAS108; US; 1000; OSHATableZ; 4","0: US.OSHATableZ-3(29CFR1910 | 1: .1000)
0: Components | 1: Type | 2: Value | 3: Form
0: titaniumdio..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S03_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,3,Tabla 1,table,133,100-41-4,,"phenylglyoxylic; Specimen;  100 ;  0;  100-41; SamplingTime; 108-10; ureIndices;  2; Sumof; Acetone; edocument; acetone; Value; 100-41-4; Methylisobutyl; 3; CAS67;  0.15; Determinant; g; l;  1; ketone; mandelicacid; p; leaseseethesourc; ethylbenzene; 1; 
0; Urine;  4; Creatininein; 67-64; CAS108; and; acid; ACGIHBiologicalExpos; CAS; 
2; methylisobutylketone; Components;  25; urine;  3; 4; Forsamplingdetails; Biologicallimitvalues","3: 100 | 4: 0ppm
0: Biologicallimitvalues
0: ACGIHBiologicalExpos | 1: ureIndices
0: Components | 1:..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S09_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,9,Tabla 1,table,396,,,"0; Appropriateengineering; Useaself; Alwaysobservegood; Skinprotection; usea; determineactualemployeeexposurelevels; Form; contaminants; Color; 
1; Ifapplicable; approvedcartridgerespiratorwithanorganicvaporcartridge; Respiratoryprotection; Wearprotectiveglovessuchas; orgoggles; NIOSH; breathingapparatusinconfinedspacesandforemergencies; Whenusingdonotsmoke; Odorthreshold; Thermalhazards; Ventilationrates; Odor; Individualprotectionmeasure; Nitrile; orsmoking; Notavailable; Physicalandchemica; Generalhygiene; Goodgeneralventilation; lproperties; controls; maintainairbornelevelstoanacceptablelevel; Eye; Wearappropriatethermalprotectiveclothing;  1; considerations; Physicalstate; Routinelywashworkclothingandprotectiveequipmenttoremove; drinking; Lightgray; Provide; orotherengineeringcontrolstomaintainairbornelevelsbelowrecommendedexposurelimits; 
0; If; Handprotection;  9; s; 10; Aerosol; Ifengineeringcontrolsarenotfeasibleorifexposureexceedstheapplicableexposurelimits; Wearsafetyglasseswithsideshields; suchaspersonalprotectiveequipment; localexhaustventilation; and; eyewashstation; exposurelimitshavenotbeenestablished; Wearsuitableprotectiveclothing; Airmonitoringisneededto; whennecessary; typically10airchangesperhour; shouldbeused; Appearance; shouldbematchedtoconditions; faceprotection; suchaswashingafterhandlingthematerialandbeforeeating; Liquid; useprocessenclosures; Observeanymedicalsurveillancerequirements; Other; Butylrubber; personalhygienemeasures; contained; Aromatic",0: Appropriateengineering | 1: Goodgeneralventilation(typically10airchangesperhour)shouldbeused.Vent...
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S09_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,9,Tabla 1,table,92,,,"C; gas; 0; freezingpoint; Form; Color; solid; Odorthreshold; Evaporationrate; Odor; Notavailable; Initialboilingpointandboiling;  132.9; -2.2°F(-19°C);  1; Lightgray; Flammability; 19; range; 
0; Aerosol; Meltingpoint; 2.2; pH; F; estimated; Flashpoint; 132.9°F(56.1°C); 56.1; Aromatic","0: Form | 1: Aerosol.
0: Color | 1: Lightgray.
0: Odor | 1: Aromatic.
0: Odorthreshold | 1: Notavail..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S03_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,3,Tabla 1,table,107,,,"0; Nitrates; Toxicologicalinform; Fluorine; Contactwithincompatiblematerials; Hazardousdecomposition; exposure; flamesandsparks; ation; Chlorine; Maycausedamagetoorgansthroughprolongedorrepeatedexposurebyinhalation; Heat;  1; Maycause;  11; Incompatiblematerials; 
0; Conditionstoavoid; Inhalation; Acids; products; Strongoxidizingagents; Informationonlikelyroutesof; Nohazardousdecompositionproductsareknown","0: Conditionstoavoid | 1: Heat,flamesandsparks.Contactwithincompatiblematerials.
0: Incompatiblemate..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S11_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,11,Tabla 1,table,210,107-87-9,,"TestResults; 0; Acutetoxicity; CAS100;  3.73; 100-4 ; Dermal; 50 ; 108-10;  2; Acute;  20000;  1-4; acetone;  4.45; 3; methylpropylketone; Notknown; CAS67; 107-87-9;  16000; 2807-30; l;  1;  5800; LC50;  0.87;  8.2; kg; ethylbenzene; r; S108; 1; 
0; Inhalation; CAS2807; Oral; ethyleneglycolpropylethe;  17.2; 67-64; CA; LD50; Species; 9; CAS;  107-87; Rabbit; Rat;  2080; methylisobutylketone; Components;  17800;  3500; 4","0: Acutetoxicity | 1: Notknown.
0: Components | 1: Species | 2: TestResults
0: acetone(CAS67-64-1)
0..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S03_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,3,Tabla 1,table,64,63-67-7,,"TestResults; 0; CAS74; 7; Dermal; 50 ;  2; Acute;  63-67;  1; 5000; 6; kg; 74-98; 
0; Oral; CAS134; 63-67-7; 134 ; LD50; Species; Rabbit; Rat; propane; Components; titaniumdioxide; 10000","0: Components | 1: Species | 2: TestResults
0: propane(CAS74-98-6)
0: Acute
0: Dermal
0: LD50 | 1: R..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S03_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,3,Tabla 1,table,159,,,"llEvaluationofCarcinogenicity; 0; are; Suspectedofcausingcancer; Skincorrosion; ybebasedonadditionalcomponentdatanotshown; Respiratorysensitization; 
1; Thisproductisnotexpectedtocauseskinsensitization; irritation; 50 ; Skinsensitization; 0.1%; eye; Seriouseyedamage; Estimatesforproductma;  1; IARCMonographs; kg; Germcellmutagenicity; Overa; 
0; mutagenicorgenotoxic; Oral; LD50; Causesseriouseyeirritation; Prolongedskincontactmaycausetemporaryirritation; Notarespiratorysensitizer; Rat; Nodataavailabletoindicateproductoranycomponentspresentatgreaterthan0; Carcinogenicity; 10000","0: Oral
0: LD50 | 1: Rat>10000mg/kg
0: *Estimatesforproductma | 1: ybebasedonadditionalcomponentdata..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S03_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,3,Tabla 1,table,138,,,"CAS13463; 0; Suspectedofcausingcancer; CAS100; NationalToxicologyProgram; 7; 29; 108-10; Notlisted; 2; Reproductivetoxicity; 100-41; NTP; OSHASpecificallyRegulatedSubstances; OverallEvaluationofCarcinogenicity; IARCMonographs; ethylbenzene; 1; 
0; mutagenicorgenotoxic; CAS108; 1910.1001-1050; 13463-67; US; Thisproductisnotexpectedtocausereproductiveordevelopmentaleffects; Notregulated; methylisobutylketone; ReportonCarcinogens; 4; titaniumdioxide; Carcinogenicity","0: mutagenicorgenotoxic.
0: Suspectedofcausingcancer.Carcinogenicity
0: IARCMonographs.OverallEvalua..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S03_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,3,Tabla 1,table,98,13463-67-7,,"TestResults; 0; 7; 50 ; CAS107; Daphniamagna; Fish;  2; Acute;  1190-1290; 13463-67-7; methylpropylketone; 48; 96; Crustacea; l;  1; LC50; EC50;  13463-67; 
0; Fatheadminnow;  1000; Species; 9; CAS; Waterflea; Aquatic; Components; 1000; Pimephalespromelas;  3; titaniumdioxide; 107-87","0: Components | 2: Species | 3: TestResults
0: methylpropylketone( | 1: CAS107-87-9)
0: Aquatic
0: F..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S03_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,3,Tabla 1,table,114,,," 2.36
; 0;  0.91
; 0.24
;  352
; n; Bioaccumulativepotential; BC; acetone; Nodataavailable;  1.78
; methylpropylketone; Mobilityinsoil; octan; Nodataisavailableonthedegradabilityofthisproduct;  1; isobutylacetate; ethylbenzene; 
0; ol; logKow;  3.15
; Partitioncoefficientn; F;  1.31
; methylisobutylketone;  2.89
; propane; Bioconcentrationfactor; water; Persistenceanddegradability; butane; titaniumdioxide","0: Persistenceanddegradability | 1: Nodataisavailableonthedegradabilityofthisproduct.
0: Bioaccumula..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S08_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,8,Tabla 1,table,234,,," 2
; 0; Subsidiaryrisk; aircraft; Cargoaircraftonly; 1950
; Environmentalhazards; ERGCode; USfederalregulations; 29; EmS; 
1; asdefinedbytheOSHAHazardCommunication; SDSandemergencyproceduresbeforehandling; Otherinformation; Passengerandcargo; Allowedwithrestrictions; D; es; Standard; 12; Subpt; Transporthazardclass; 707; TSCASection12; UN1950; HazardousChemical;  1; S; Readsafetyinstructions; LimitedQuantity; Class; Thisproductisa;  10;  15; 
0; No; 40; UNpropershippingname; Notapplicable; otification; Regulatoryinformation; IMDG; Marinepollutant; F; Packinggroup; UNnumber; U;  2.1
; ExportN; 1910.1200; AEROSOLS; b; Specialprecautionsforuser","0: Transporthazardclass(es)
0: Class | 1: 2.1
0: Subsidiaryrisk | 1: -
0: Packinggroup | 1: Notappli..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S03_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,3,Tabla 1,table,159,,,"0; CAS100; Spillsorreleasesresultinginthelossofanyingredi; 108-10; acetone; 100-41; CAS67; y; 2807-30; ethyleneglycolpropylether;  1; isobutylacetate; Listed; CERCLAHazardousSubstances; ethylbenzene; CERCLAHazardousSubstanceList; 1; 
0; CAS2807; 40; CAS110; 67-64; CAS108; 9; methylisobutylketone; entatoraboveitsRQrequireimmediatenotificationtotheNational; Reportablequantit; 302.4;  5000; 4; 110-19","0: ethylbenzene(CAS100-41-4)
0: ethyleneglycolpropylether(CAS2807-30-9)
0: methylisobutylketone(CAS1..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S03_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,3,Tabla 1,table,151,,,"FoodandDrug; 0; CAS107; 108-10; 110-19; DEA;  6715
; acetone;  35%; methylpropylketone; WV; CAS67; DrugEnforcementAdministration; SafetyintheFlavorManufacturingWorkplace;  1; ExemptChemicalMixtures; isobutylacetate; Lowpriority; 2 ; List1; 1; 21; 1310.12; 
0; c; CAS110; 67-64; CAS108; DEAExemptChemicalMixturesCodeNumber; 9; Notregulated; methylisobutylketone; FEMAPrioritySubstancesRespiratoryHealthand;  6532
; 107-87","0: DrugEnforcementAdministration(DEA).List1&2 | 1: ExemptChemicalMixtures(21CFR1310.12(c))
0: aceton..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S03_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,3,Tabla 1,table,122,,,"FoodandDrug; 0; YesSection311; YesHazardcategories; NoSARA302Extremely; CAS107; 108-10; hazardoussubstance; 302; Yes; FireHazard; acetone; ReactivityHazard; methylpropylketone; CAS67; SuperfundAmendmentsandReauthorizationActof198; 198 ;  1; Lowpriority; isobutylacetate; Administration; 312
; 1; FDA; PressureHazard; 
0; SARA; No; CAS110; 67-64; CAS108; 311; 9;  6; Notregulated; methylisobutylketone; DelayedHazard; ImmediateHazard; 110-19; 107-87","0: acetone(CAS67-64-1) | 1: Lowpriority
0: isobutylacetate(CAS110-19-0) | 1: Lowpriority
0: methylis..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S03_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,3,Tabla 1,table,174,,,"CAS13463; 0; CAS74; CAS100; 7; reproductiveharm; CRT; 106-97; September2; n; CAS107; 108-10; 2004
; CaliforniaProposition65; 11; 2011
; CAS106; 2; 65; 100-41; methylpropylketone; November4; 65
;  1; June11; 8; 6; ntotheStateofCaliforniatocausecancerandbirthdefectsorother; Listed; Developmentaltoxin; 28; ethylbenzene; 1; Listeddat; 
0; 74-98; Carcinogenicsubstance; CAS108; 13463-67; March28; 9; US; methylisobutylketone; propane; WARNING; Thisproductcontainsachemicalknow; butane; e; 4; titaniumdioxide; 2014; 107-87","0: methylisobutylketone(CAS108-10-1)
0: methylpropylketone(CAS107-87-9)
0: n-butane(CAS106-97-8)
0: ..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S09_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,9,Tabla 1,table,252,,,"PuertoRico; 0; Europe; China; EINECS; EuropeanListofNotifiedChemicalSubstances; Japan; NewZealandInventory; Oninventory; Non; ToxicSubstancesControlAct; 
1; PICCS; ExistingChemicalsList; NDSL; indicatesthatallcompon;  2; Yes; ECL; Substances; PhilippineInventoryofChemicalsandChemicalSubstances; yes; Country; UnitedStates; ELINCS; Inventory; orregion; AICS; entsofthisproductcomplywiththeinventoryrequirementsadministeredbyt; DomesticSubstancesList; Inventoryname;  1; hegoverningcountry; InventoryofExistingandNewChemicalSubstances; DSL; Canada; Korea; 
0; No; s; InternationalInventories; reactivity; NewZealand; MIR; Philippines; IECSC; TSCA; ENCS; AustralianInventoryofChemicalSubstances; Australia; EuropeanInventoryofExistingCommercialChemical; A; no; InventoryofExistingChemicalSubstancesinChina","0: reactivity(MIR)
0: InternationalInventories
0: Country(s)orregion | 1: Inventoryname | 2: Oninven..."
FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint_S14_001,FDS 30 - Rust Proof Enamel Machinery Light Gray Spray Paint,14,Tabla 1,table,147,,,"sknowledgeorobtainedfromsourcesbelievedbyCRCtobe; 0;  21
; Beforeusinganyproduct; 
1; readallwarningsanddirectionsonthelabel; Theinformationcontainedinthisdocumentappliestothisspecificmaterialassupplied; Inc; professional; orCRCIndustries; accuratetothebestofCRC; Thisdocumenthasundergonesignificantchangesandshouldbereviewedinitsentirety; Itmaynot; clarificationofanyinformationcontainedonthis; safety; Thisinformationis; accurate; Disclaimer;  1; RevisionInformation; 1; 
0; Forfurther; M; SDSconsultyoursupervisor; bevalidforthismaterialifitisusedincombinationwithanyothermaterials; ahealth","1: 21
0: Disclaimer | 1: Theinformationcontainedinthisdocumentappliestothisspecificmaterialassupplie..."
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S01_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,1,Identificación del producto y la empresa,text,111,,,"Componente; Systems; o; Datos; los; productos; Fecha;  855-6; del; ni;  50 ; Nombre; Bank; usado;  300 ; recubrimiento;  2; mezcla; es; producto; identificados; uso; Axalta; y;  19342 ; Suite; Usos; Mills; consumidores; USA;  16.0; Blvd; No; contraindicados; proveedor; PA; Glen; LLC; Applied; por; US; restricciones; recomendado; a; venta; de; Uso; Coating; sustancia; peligrosa; 26; peligrosa o mezcla, y restricciones de uso Usos identificados Usos contraindicados Nombre del producto : 2MB26P Componente de recubrimiento; fabricante; la",": : : Datos del proveedor o fabricante : Axalta Coating Systems, LLC 50 Applied Bank Blvd. Suite 300..."
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S02_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,2,Identificación de peligros,text,505,,H350; H317; H315; H319; H226; P302; P308; P280; P351; P242; P352; P261; P241; P338; P264; P313; P362; P333; P243; P201; P305; P363; P210; P364,"280 ; Este; los; 302 ; 242 ; H315; volverla; HG; Lavar; produzcan; 264 ; Estado; Mantener; lavado; una; al; Respuesta; alejado; advertencia; superficies; lentes; Peligro; CFR; minutos; piel; 210 ; demostrada; P362; lavarla; equipo; No; P201; sarpullido; 364 ; peligrosa o mezcla : Palabra de advertencia : Peligro Indicaciones de peligro : H226 - Líquido y vapores inflamables H315 - Provoca irritación cutánea H317 - Puede provocar una reacción cutánea alérgica H319 - Provoca irritación ocular grave H350 - Puede provocar cáncer Pictogramas de peligro : Consejos de prudencia Elementos de las etiquetas del SGA Estado OSHA/ HCS : Este material es considerado como peligroso por la Norma de Comunicación de Riesgos de la OSHA (29 CFR 1910; 261 ; peligros; facilidad; presentes; 315 ; grave; equipos; durante; 319 ; descubierto; 338 ; CARCINOGENICIDAD; fumar; Pictogramas; con; Corlar; P302; pueda; Usar; agua; 352 ; Riesgos; herramientas; En; 305 ; H317; calor; medidas; para; P242; H226;  1; otras; cara; utilizar;  1910.1200; H350; P333; ocular; OSHA; considerado; Indicaciones; ojos; supuesta; 333 ; instrucciones; Procurarse; INFLAMABLES; contra; 201 ; SGA; caso; P305; P210; Quitar; 362 ; peligrosa; usar; prudencia; el; material; Fecha; del; peligroso; Media; P308;  2; 363 ; contaminada;  1 ; Lavarse; como; P351; Enjuagar; 226 ; H319; P352; 29 ; chispas; Puede; P338; fuentes; P264; P313; inflamables; un; P243; hacerse; por; ropa; que; provocar;  3 ; Alto; peligros Prevención : P201 - Procurarse las instrucciones antes del uso P280 - Usar guantes de protección, ropa de protección e equipo de protección para la cara o los ojos P210 - Mantener alejado del calor, chispas, llamas al descubierto, superficies calientes y otras fuentes de ignición No fumar P241 - Utilizar equipos eléctricos, de ventilación y de iluminación antideflagrantes P242 - No utilizar herramientas que produzcan chispas P243 - Tomar medidas de precaución contra las descargas electrostáticas P261 - Evitar respirar vapor P264 - Lavarse cuidadosamente las manos después de la manipulación Intervención/Respuesta : P308 + P313 - En caso de exposición demostrada o supuesta: Consultar a un médico P362 + P364 - Quitar la ropa contaminada y lavarla antes de volverla a usar P363 - Lavar la ropa contaminada antes de volverla a usar P302 + P352 - En caso de contacto con la piel: Lavar con abundante agua P333 + P313 - En caso de irritación cutánea o sarpullido: Consultar a un médico P305 + P351 + P338 - En caso de contacto con los ojos: Enjuagar con agua cuidadosamente durante varios minutos Quitar los lentes de contacto, cuando estén presentes y pueda hacerse con facilidad Proseguir con el lavado; sustancia; cuidadosamente; antideflagrantes; manos; 241 ; etiquetas; vapor;  2.8 ; la; Proseguir; o; 350 ; 351 ; Tomar; Norma; respirar; las; antes; Consejos; mezcla; es; Utilizar; P280; abundante; 308 ; Consultar; calientes; peligro; HCS; 313 ; uso; 17 ; ventilación; y; guantes; Provoca; llamas; P261; P241; Elementos; OCULAR; Evitar; cuando; Base; 317 ; 243 ; Palabra; vapores; varios; US; P363; a; Brillo; de; 26; P364; e; descargas; contacto",LÍQUIDOS INFLAMABLES - Categoría 3 IRRITACIÓN CUTÁNEA - CategoríaIRRITACIÓN OCULAR - Categoría 2A SE...
